===
00, 54.9369, 0.116369, 0.000419573
00, 69.5856, 0.116097, 0.000542824
00, 90.2342, 0.113523, 0.000435244
00, 106.725, 0.114079, 0.000596854
00, 126.252, 0.110653, 0.000466152
00, 147.518, 0.110241, 0.000601741
00, 166.622, 0.105872, 0.000593787
00, 179.644, 0.10698, 0.000641691
00, 202.689, 0.104831, 0.000684767
00, 206.18, 0.103905, 0.000652077
00, 233.505, 0.102377, 0.000750081
00, 234.207, 0.10151, 0.000706164
00, 243.874, 0.10118, 0.000723201
00, 244.306, 0.0989917, 0.000741828
00, 256.086, 0.0980404, 0.000774631
00, 255.518, 0.0965203, 0.000840579
00, 256.356, 0.0956263, 0.000891285
00, 249.018, 0.0945794, 0.000847502
00, 240.91, 0.0933511, 0.000951512
00, 246.324, 0.0939181, 0.00100679
00, 232.568, 0.0928677, 0.000924522
=====
00, -10.1802, 0.120383, 0.00107447
00, -9.86036, 0.12174, 0.00124198
00, -9.72072, 0.121196, 0.00134786
